sku,name,description,category,subcategory,brand,size,shade,price,stock,weight,tags
GD-NHC-A2,SKU - A2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-A3,SKU - A3,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A3,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-A3.5,SKU - A3.5,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A3.5,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-A4,SKU - A4,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A4,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-B1,SKU - B1,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,B1,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-B2,SKU - B2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,B2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-B3,SKU - B3,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,B3,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-C1,SKU - C1,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,C1,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-C2,SKU - C2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,C2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-D2,SKU - D2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,D2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHC-D3,SKU - D3,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,D3,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-A1,SKU - A1,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A1,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-A2,SKU - A2,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-A3,SKU - A3,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A3,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-A3.5,SKU - A3.5,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A3.5,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-A4,SKU - A4,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A4,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-B1,SKU - B1,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,B1,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-B2,SKU - B2,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,B2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-B3,SKU - B3,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,B3,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-C1,SKU - C1,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,C1,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-C2,SKU - C2,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,C2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-D2,SKU - D2,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,D2,,100,4g,"composite,nano-hybrid,restorative,dental"
GD-NHZR-D3,SKU - D3,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,D3,,100,4g,"composite,nano-hybrid,restorative,dental"
