Ad,Açıklama,Satış Fiyatı,Alış Fiyatı,Barkod Listesi,Marka,Kategoriler,Etiketler,Metadata Başlık,Slug,Stok,Tip,Desi,Tedarikçi,Satış Kanalı,Varyant Aktiflik
G-Ceram ZF Shoulder - Dark - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,PTZS0D,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",G-Ceram ZF Shoulder - Dark - 20g,ptzs0d,100,PHYSICAL,,,,
G-Ceram ZF Shoulder - Dark - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,PTZS0D-2,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",G-Ceram ZF Shoulder - Dark - 50g,ptzs0d-2,100,PHYSICAL,,,,
G-Plates LC Light Curing Baseplates,"Light-curing Baseplates for making individual customised impression trays and functional trays. Can be used chairside to make accurate bases for bite registration and wax try-ins. Each box contains 50 plates. High dimensional stability with very low shrinkage Soft consistency, excellent malleability and adaptation to model. Long shelf life and storability.",,,GLP50,G-Plates,Labside > Denture & Labs,"baseplate,light-curing,denture",G-Plates LC Light Curing Baseplates,glp50,100,PHYSICAL,,,,
G-Wax Dental Modelling Wax,G-Wax Dental Modelling Wax has high temperature stability and offers a more accurate try and less risk of distortion in the mouth.  Sheets of Modelling Wax are used by the technician to create the preliminary denture base that the dentist will try on in the patient's mouth.,,,G-WAX-DENTAL-MODELLI,G-Wax,Labside > Denture & Labs,"wax,modelling,denture",G-Wax Dental Modelling Wax,g-wax-dental-modelli,100,PHYSICAL,,,,
G-Clean Tray Cleaner,"A fast and effective solution for impression trays, instruments, and accessories. G-Clean gently dissolves alginate and plaster residues without scratching or sanding. Simply soak for 15-30 minutes, rinse with running water, and your trays will be spotless and ready to use. Discover easy cleaning with G-Clean!",,,G-CLEAN,G-Clean,Labside > Denture & Labs,"cleaner,tray,alginate",G-Clean Tray Cleaner,g-clean,100,PHYSICAL,,,,
G-Dent Liner,"G-Dent Liner is a light-curing, compomer liner composed of polyacid-modified composite resins and glass ionomer fillers. Its formulation allows for slight expansion, partially compensating for the polymerization shrinkage of composite materials. The glass ionomer content enhances adhesion to dentin, doubling its bonding strength.",,,GDLNR,G-Dent,Chairside > Restorative Materials,"liner,compomer,light-curing",G-Dent Liner,gdlnr,100,PHYSICAL,,,,
G-Dent Temp Fill,"Self-Curing, Eugenol Free Temporary Filling Material Temp Fill is a self-curing, eugenol-free, bioinert temporary filling made from zinc oxide and synthetic resins.  It hardens upon contact with oral moisture and provides reliable sealing with easy application. Excellent retention and easy handling Medium hardness after setting, ensuring easy removal Ready to use, no mixing required",,,GMPL3,G-Dent,Chairside > Restorative Materials,"temporary-filling,zinc-oxide",G-Dent Temp Fill,gmpl3,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - A1,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-A1,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - A1,gd-nhc-a1,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - A2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-A2,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - A2,gd-nhc-a2,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - A3,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-A3,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - A3,gd-nhc-a3,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - A3.5,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-A3.5,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - A3.5,gd-nhc-a3.5,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - A4,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-A4,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - A4,gd-nhc-a4,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - B1,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-B1,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - B1,gd-nhc-b1,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - B2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-B2,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - B2,gd-nhc-b2,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - B3,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-B3,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - B3,gd-nhc-b3,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - C1,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-C1,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - C1,gd-nhc-c1,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - C2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-C2,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - C2,gd-nhc-c2,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - D2,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-D2,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - D2,gd-nhc-d2,100,PHYSICAL,,,,
G-Dent Nano Hybrid Composite 4g - D3,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHC-D3,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid Composite 4g - D3,gd-nhc-d3,100,PHYSICAL,,,,
G-Dent Nano Hybrid ZR Composite 4g - A1,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHZR-A1,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid ZR Composite 4g - A1,gd-nhzr-a1,100,PHYSICAL,,,,
G-Dent Nano Hybrid ZR Composite 4g - A2,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHZR-A2,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid ZR Composite 4g - A2,gd-nhzr-a2,100,PHYSICAL,,,,
G-Dent Nano Hybrid ZR Composite 4g - A3,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHZR-A3,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid ZR Composite 4g - A3,gd-nhzr-a3,100,PHYSICAL,,,,
G-Dent Nano Hybrid ZR Composite 4g - A3.5,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHZR-A3.5,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid ZR Composite 4g - A3.5,gd-nhzr-a3.5,100,PHYSICAL,,,,
G-Dent Nano Hybrid ZR Composite 4g - A4,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHZR-A4,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid ZR Composite 4g - A4,gd-nhzr-a4,100,PHYSICAL,,,,
G-Dent Nano Hybrid ZR Composite 4g - B1,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHZR-B1,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid ZR Composite 4g - B1,gd-nhzr-b1,100,PHYSICAL,,,,
G-Dent Nano Hybrid ZR Composite 4g - B2,"G-Dent Nano Hybrid ZR Composite is a light-curing, bioinert and radiopaque nano-hybrid composite enriched with zirconium and barium glass fillers. It offers high aesthetic, excellent polishability, color stability, superior strength and wear resistance.  Available in Vita Shades and it ensures seamless restorations with long-term durability. Indirect restorations such as inlays and onlays Core build-ups Highly resistant Excellent biocompatibility Fast and easy polishing High aesthetic and durable Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",,,GD-NHZR-B2,G-Dent,Chairside > Restorative Materials,"composite,nano-hybrid,restorative,dental",G-Dent Nano Hybrid ZR Composite 4g - B2,gd-nhzr-b2,100,PHYSICAL,,,,
